UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp,Temp_Diff,Power_Index,Wear_Ratio,Machine_Load,Health_Score,Temp_Speed_Ratio,Torque_Wear_Ratio,Prediction,Failure_Probability
90,M14949,M,-0.5524211743618752,-0.7451572309007156,-0.2899535777703791,-0.0487677835265382,-1.2246633088546253,0,0,0,0,0,0,2026-01-01 14:50:00,-0.1927360565388404,0.0141403933134511,-0.3735074916262366,0.0363396665298007,-0.5721926150828267,-1.0494486100793847,0.217070530008506,0,0.0
91,L47270,L,-0.5524211743618752,-0.7451572309007156,1.4977882472726984,-1.4306342839992874,-1.177531265307219,0,0,0,0,0,0,2026-01-01 15:00:00,-0.1927360565388404,-2.1427872167195243,-0.3591327886092297,1.066047481496537,-0.4815911414592797,-0.298326822425537,8.058492015609565,0,0.0
92,L47271,L,-0.5524211743618752,-0.7451572309007156,2.015292459785168,-1.5214138351252346,-1.1461099029422812,0,0,0,0,0,0,2026-01-01 15:10:00,-0.1927360565388404,-3.06609383014072,-0.3495496532645583,1.1336925204359578,-0.3899619367089877,-0.2471260220488881,10.41280436498715,0,0.0
93,M14952,M,-0.5524211743618752,-0.7451572309007156,1.323046565125631,-1.2995082657062529,-1.1146885405773437,0,0,0,0,0,0,2026-01-01 15:20:00,-0.1927360565388404,-1.7193099472950235,-0.339966517919887,0.9683379808062628,-0.4777457292841113,-0.3207672381980072,11.33075945656393,0,0.0
94,L47273,L,-0.452429107106576,-0.6777563452951486,-0.5386244331335139,0.304263804185478,-1.0675564970299374,0,0,0,0,0,0,2026-01-01 15:30:00,-0.2253272381885726,-0.1638839190524495,-0.3255918149028801,-0.2062167239303483,-0.4864205156759396,-1.4689905447274787,-4.503842229277293,0,0.01
95,L47274,L,-0.5024251407342256,-0.7451572309007156,0.6173590026086264,-0.8153506597012022,-1.0361351346649996,0,0,0,0,0,0,2026-01-01 15:40:00,-0.24273209016649,-0.5033640700494197,-0.3160086795582087,0.6075644397960196,-0.4963418326785033,-0.4607246935892755,22.56393029277813,0,0.0
96,M14955,M,-0.5024251407342256,-0.6777563452951486,-1.203986992078118,1.2322325490284922,-1.004713772300062,0,0,0,0,0,0,2026-01-01 15:50:00,-0.175331204560923,-1.4835919602455665,-0.3064255442135374,-0.8351534289832759,-0.4313299402758124,3.322546885909262,-261.4111311681858,0,0.01
97,M14956,M,-0.5024251407342256,-0.6777563452951486,0.3014798079581578,-0.472405688780958,-0.9575817287526556,0,0,0,0,0,0,2026-01-01 16:00:00,-0.175331204560923,-0.1424207763320245,-0.2920508411965304,0.3201759531248195,-0.461737819120966,-0.5207582485343778,-11.136844451446915,0,0.01
98,M14957,M,-0.5524211743618752,-0.7451572309007156,1.4776257454864985,-1.01708299553664,-0.9104496852052492,0,0,0,0,0,0,2026-01-01 16:10:00,-0.1927360565388404,-1.5028680195014688,-0.2776761381795234,0.7578867485502876,-0.3494970681035963,-0.3007545559526784,-11.357670800686655,0,0.0
99,L47278,L,-0.5524211743618752,-0.8125581165062443,-0.0076785527635773,-0.7346577253670267,-0.8633176416578429,0,0,0,0,0,0,2026-01-01 16:20:00,-0.2601369421443691,0.0056411081074003,-0.2633014351625165,0.5969520976009929,-0.5941266421313133,-0.8188456661590734,-5.374927198197422,0,0.0
100,L47279,L,-0.6024172079894964,-0.8125581165062443,-0.0480035563359776,0.4454764392702843,-0.8318962792929053,0,0,0,0,0,0,2026-01-01 16:30:00,-0.2101409085167479,-0.0213844533488618,-0.2537182998178452,-0.3619754964413705,-0.3698797441708678,-0.8535306217940154,2.6500093953689827,0,0.0
101,L47280,L,-0.6024172079894964,-0.7451572309007156,2.1631508062173026,-1.5113272183334625,-0.8004749169279677,0,0,0,0,0,0,2026-01-01 16:40:00,-0.1427400229112192,-3.269228690796183,-0.2441351644731739,1.126176404998244,-0.2992451535868679,-0.2355743613096405,-7.57462267432233,0,0.0
102,L47281,L,-0.6024172079894964,-0.8125581165062443,2.455507082117204,-1.945051740379654,-0.7690535545630302,0,0,0,0,0,0,2026-01-01 16:50:00,-0.2101409085167479,-4.776088323586634,-0.2345520291285026,1.580467578670084,-0.3347147074642441,-0.2351487342368248,-8.422089964188254,0,0.0
103,L47282,L,-0.6024172079894964,-0.8125581165062443,0.1670631293834903,0.0621850011829527,-0.7376321921980925,0,0,0,0,0,0,2026-01-01 17:00:00,-0.2101409085167479,0.0103888208983401,-0.2249688937838313,-0.0505289274361586,-0.384671877225478,-0.6962417850827693,0.2370146006247211,0,0.0
104,M14963,M,-0.6024172079894964,-0.8125581165062443,-0.5991119384921143,0.0520983843911806,-0.7062108298331549,0,0,0,0,0,0,2026-01-01 17:10:00,-0.2101409085167479,-0.0312127640649075,-0.21538575843916,-0.042332965093916,-0.5336399416859658,-2.026895272086472,0.1773325557289723,0,0.0
105,L47284,L,-0.6024172079894964,-0.8799590021118113,-0.5386244331335139,0.3446102713525654,-0.6590787862857486,0,0,0,0,0,0,2026-01-01 17:20:00,-0.2775417941223149,-0.1856155120592619,-0.201011055422153,-0.3032429104968839,-0.4670938316336009,-1.907250980124953,1.0108208509471224,0,0.0
106,L47285,L,-0.6024172079894964,-0.8799590021118113,0.4090131508178918,-0.896043594035377,-0.6276574239208109,0,0,0,0,0,0,2026-01-01 17:30:00,-0.2775417941223149,-0.3664936136665975,-0.1914279200774817,0.7884816268560514,-0.5194128154479208,-0.6245214969079744,-2.4065031817495086,0,0.0
107,L47286,L,-0.6024172079894964,-0.8799590021118113,-0.5722286027771808,0.859027727732932,-0.5962360615558733,0,0,0,0,0,0,2026-01-01 17:40:00,-0.2775417941223149,-0.4915602363874721,-0.1818447847328104,-0.7559091820822476,-0.3583626293402859,-2.0570777004369343,2.127549406822039,0,0.0
108,M14967,M,-0.6024172079894964,-0.8125581165062443,-0.2227452384830453,0.6875552422728096,-0.5648146991909357,0,0,0,0,0,0,2026-01-01 17:50:00,-0.2101409085167479,-0.1531496564103249,-0.1722616493881391,-0.5586785926551887,-0.3029960039793824,-1.045420570882562,1.5799137539676955,0,0.0
109,H29522,H,-0.5524211743618752,-0.8125581165062443,0.6106381686798931,-0.7346577253670267,-0.5176826556435293,0,0,0,0,0,0,2026-01-01 18:00:00,-0.2601369421443691,-0.448610048024657,-0.1578869463711321,0.5969520976009929,-0.4013363006397565,-0.504494511745137,-1.5231833023696044,0,0.0
110,L47289,L,-0.5524211743618752,-0.8799590021118113,0.2813173061719577,-0.5934450902822203,-0.4391292497311853,0,0,0,0,0,0,2026-01-01 18:10:00,-0.3275378277499361,-0.1669463741591684,-0.1339291080094538,0.5222073494528963,-0.4367274420630269,-0.686761193244757,-1.0580781579317398,0,0.0
111,L47290,L,-0.6024172079894964,-0.94735988771734,2.29756748479197,-1.7634926381277598,-0.4077078873662477,0,0,0,0,0,0,2026-01-01 18:20:00,-0.3449426797278436,-4.051743345032353,-0.1243459726647825,1.6706621876470702,-0.2846820272817748,-0.2872905231163465,-2.9774035488772865,0,0.0
112,H29525,H,-0.652413241617146,-0.94735988771734,-0.2093035706255786,0.3546968881443374,-0.3762865250013101,0,0,0,0,0,0,2026-01-01 18:30:00,-0.294946646100194,-0.0742393251783912,-0.1147628373201112,-0.3360256041261094,-0.3661332673634075,-1.198133509299981,0.5686856262726766,0,0.0
113,M14972,M,-0.6024172079894964,-0.8799590021118113,-0.216024404554312,-0.0487677835265382,-0.2977331190889661,0,0,0,0,0,0,2026-01-01 18:40:00,-0.2775417941223149,0.0105350313977539,-0.0908049989584329,0.0429136501272173,-0.4089803034542248,-1.122431625708396,-0.069443376659416,0,0.0
114,M14973,M,-0.6024172079894964,-0.94735988771734,-0.2966744116991124,0.193311019475987,-0.2506010755415597,0,0,0,0,0,0,2026-01-01 18:50:00,-0.3449426797278436,-0.0573504329779941,-0.076430295941426,-0.1831351057052955,-0.3807483126943043,-1.346972019041703,0.2579547596971598,0,0.0
115,L47294,L,-0.6024172079894964,-0.94735988771734,1.007167370475162,-1.0675160794954994,-0.2034690319941533,0,0,0,0,0,0,2026-01-01 19:00:00,-0.3449426797278436,-1.075167362725436,-0.062055592924419,1.0113219132073117,-0.3627189673442654,-0.4719884856901938,-1.3402066239409085,0,0.0
116,L47295,L,-0.6024172079894964,-0.94735988771734,-0.666320277779448,0.5766024575633193,-0.1720476696292157,0,0,0,0,0,0,2026-01-01 19:10:00,-0.3449426797278436,-0.3842019096919033,-0.0524724575797477,-0.5462500394547285,-0.3623085171104362,-2.839129334599375,0.6964198739619438,0,0.0
117,L47296,L,-0.5524211743618752,-0.8799590021118113,0.2275506347420907,-0.5934450902822203,-0.1406263072642781,0,0,0,0,0,0,2026-01-01 19:20:00,-0.3275378277499361,-0.1350388069782965,-0.0428893222350764,0.5222073494528963,-0.3877801878556188,-0.7168413075658515,-0.6905553373329977,0,0.0
118,L47297,L,-0.6024172079894964,-0.94735988771734,0.4627798222477587,-0.7043978749917112,-0.1092049448993405,0,0,0,0,0,0,2026-01-01 19:30:00,-0.3449426797278436,-0.3259811233803631,-0.0333061868904051,0.6673182917604805,-0.3801200186700258,-0.647643530016427,-0.7907518917604618,0,0.0
119,M14978,M,-0.6024172079894964,-0.94735988771734,1.1886298865509632,-1.1986420977885337,-0.0777835825344029,0,0,0,0,0,0,2026-01-01 19:40:00,-0.3449426797278436,-1.4247418207095934,-0.0237230515457337,1.1355454431742222,-0.3275145778957619,-0.4328552276192635,-1.2997405761682272,0,0.0
120,L47299,L,-0.652413241617146,-1.014760773322907,-0.4243702563450466,0.0722716179747247,-0.0306515389869965,0,0,0,0,0,0,2026-01-01 19:50:00,-0.3623475317057609,-0.0306699250464052,-0.0093483485287268,-0.0733384029453293,-0.4099848384594742,-1.7628706377813228,0.0745569017556372,0,0.0
121,L47300,L,-0.5524211743618752,-0.8799590021118113,-0.6528786099219813,0.4757362896456004,0.000769823377941,0,0,0,0,0,0,2026-01-01 20:00:00,-0.3275378277499361,-0.3105980474732606,0.0002347868159444,-0.4186284307049182,-0.3217505346744252,-2.53501808665272,0.475370338445885,0,0.0
122,L47301,L,-0.5524211743618752,-0.8799590021118113,0.1872256311696904,0.1227047019335842,0.0321911857428786,0,0,0,0,0,0,2026-01-01 20:10:00,-0.3275378277499361,0.022973465267004,0.0098179221606157,-0.1079751070679039,-0.2180517315255066,-0.7411893569420744,0.1188778819548554,0,0.0
123,L47302,L,-0.5024251407342256,-0.8125581165062443,-1.4795411831561862,1.080933297151914,0.0636125481078162,0,0,0,0,0,0,2026-01-01 20:20:00,-0.3101329757720187,-1.5992853293810605,0.019401057505287,-0.8783211240026438,-0.3299957190273851,1.694449079760465,1.016284829541464,0,0.0
124,L47303,L,-0.5524211743618752,-0.8799590021118113,0.1065756240248899,0.3446102713525654,0.0950339104727538,0,0,0,0,0,0,2026-01-01 20:30:00,-0.3275378277499361,0.0367270547147862,0.0289841928499583,-0.3032429104968839,-0.1772320741246955,-0.795209096429562,0.3147028307130584,0,0.0
125,L47304,L,-0.5524211743618752,-0.8799590021118113,1.323046565125631,-1.0675160794954994,0.1264552728376914,0,0,0,0,0,0,2026-01-01 20:40:00,-0.3275378277499361,-1.4123734821929004,0.0385673281946297,0.9393703840511728,-0.2100788836011727,-0.378795249015692,-0.947677289313302,0,0.0
126,L47305,L,-0.5524211743618752,-0.94735988771734,0.2006672990271572,-0.785090809325886,0.157876635202629,0,0,0,0,0,0,2026-01-01 20:50:00,-0.3949387133554648,-0.1575420521984704,0.048150463539301,0.743763540970887,-0.3852655874350629,-0.7890278085235936,-0.6780435717044198,0,0.0
127,L47306,L,-0.5024251407342256,-0.94735988771734,-1.3518453385102522,2.069421742745559,0.1892979975675666,0,0,0,0,0,0,2026-01-01 21:00:00,-0.4449347469831144,-2.797538136342346,0.0577335988839723,-1.960487149847255,-0.1085821253297384,2.692546366334012,1.7400363466331243,0,0.01
128,L47307,L,-0.5524211743618752,-0.94735988771734,-0.7872952884966488,0.6572953918974942,0.2207193599325042,0,0,0,0,0,0,2026-01-01 21:10:00,-0.3949387133554648,-0.5174855651914555,0.0673167342286436,-0.6226952886651351,-0.2818123197491731,-4.453873546202168,0.5384492238525956,0,0.0
129,L47308,L,-0.5024251407342256,-0.94735988771734,0.3821298151029583,-0.1395473346524851,0.2521407222974419,0,0,0,0,0,0,2026-01-01 21:20:00,-0.4449347469831144,-0.0533251971888647,0.0768998695733149,0.1322015472876323,-0.1910123651407301,-0.685434810366759,-0.1114470060493217,0,0.0
130,L47309,L,-0.5524211743618752,-1.014760773322907,0.1939464650984238,-0.573271856698677,0.2835620846623795,0,0,0,0,0,0,2026-01-01 21:30:00,-0.4623395989610317,-0.1111840501471185,0.0864830049179862,0.5817337926278081,-0.3325890509245311,-0.8499215023340719,-0.4466257328327573,0,0.0
131,L47310,L,-0.6024172079894964,-1.082161658928474,-0.3840452527726463,0.1126180851418121,0.314983447027317,0,0,0,0,0,0,2026-01-01 21:40:00,-0.4797444509389775,-0.0432504409750586,0.0960661402626575,-0.1218709738424115,-0.3282045175042975,-1.7568850046203794,0.0856422074334085,0,0.0
132,L47311,L,-0.6024172079894964,-1.082161658928474,1.3902549044129644,-1.2389885649556216,0.3464048093922546,0,0,0,0,0,0,2026-01-01 21:50:00,-0.4797444509389775,-1.7225099289411336,0.1056492756073288,1.3407859208457849,-0.2373815436136745,-0.4527390183074419,-0.9202199489430528,0,0.0
133,M14992,M,-0.652413241617146,-1.082161658928474,-0.5991119384921143,0.324437037769022,0.3778261717571922,0,0,0,0,0,0,2026-01-01 22:00:00,-0.4297484173113279,-0.194374102616438,0.1152324109520001,-0.3510933230099648,-0.326284725902304,-2.6994110397253306,0.2354702243427816,0,0.0
134,M14993,M,-0.652413241617146,-1.082161658928474,-0.6730411117081814,0.969980512442423,0.4249582153045986,0,0,0,0,0,0,2026-01-01 22:10:00,-0.4297484173113279,-0.6528367624295198,0.1296071139690071,-1.0496757204729836,-0.202535456901356,-3.3097789895915564,0.6807080390319237,0,0.0
135,L47314,L,-0.6024172079894964,-1.082161658928474,-1.0830119813609171,1.3129254833626671,0.472090258852005,0,0,0,0,0,0,2026-01-01 22:20:00,-0.4797444509389775,-1.421914029115842,0.1439818169860141,-1.4207976191252123,-0.196515021212843,13.036210450434645,0.891878385491484,0,0.0
136,M14995,M,-0.6024172079894964,-1.014760773322907,1.2155132222658966,-1.1582956306214465,0.5035116212169427,0,0,0,0,0,0,2026-01-01 22:30:00,-0.4123435653334105,-1.4079236543131832,0.1535649523306854,1.175392969865963,-0.2112897536902021,-0.4580251488118266,-0.7703935335623955,0,0.0
137,H29550,H,-0.652413241617146,-1.014760773322907,-0.7402494509955152,0.5766024575633193,0.5506436647643491,0,0,0,0,0,0,2026-01-01 22:40:00,-0.3623475317057609,-0.426829652653912,0.1679396553476924,-0.5851135557368425,-0.2560354687215799,-3.906674219600538,0.3718471694468538,0,0.0
138,L47317,L,-0.652413241617146,-0.94735988771734,-1.56691202422972,1.5449176695734204,0.6291970706766931,0,0,0,0,0,0,2026-01-01 22:50:00,-0.294946646100194,-2.42075007289955,0.1918974937093706,-1.46359302997961,-0.1985140826628185,1.6710880122970502,0.948269363712846,0,0.01
139,H29552,H,-0.6024172079894964,-0.94735988771734,-0.5453452670622473,0.949807278858879,0.6606184330416307,0,0,0,0,0,0,2026-01-01 23:00:00,-0.3449426797278436,-0.5179729041469617,0.201480629054042,-0.8998093170528598,-0.0969393301737147,-2.0836908077388125,0.5719599758501945,0,0.0
140,L47319,L,-0.6024172079894964,-0.94735988771734,-1.761816208162988,1.59535075353228,0.7391718389539746,0,0,0,0,0,0,2026-01-01 23:10:00,-0.3449426797278436,-2.810714815278207,0.2254384674157202,-1.5113713107361146,-0.195414142276714,1.2435543869587184,0.9173048446390464,0,0.0
141,L47320,L,-0.6024172079894964,-0.94735988771734,-0.1286535634807781,-0.3917127544467824,0.7705932013189123,0,0,0,0,0,0,2026-01-01 23:20:00,-0.3449426797278436,0.0503952417204495,0.2350216027603916,0.3710929510701537,-0.2599100424630969,-1.0872367728980106,-0.2212324966316351,0,0.0
142,L47321,L,-0.652413241617146,-1.014760773322907,0.0931339561674232,-0.4824923055727293,0.8020145636838498,0,0,0,0,0,0,2026-01-01 23:30:00,-0.3623475317057609,-0.0449364172383295,0.2446047381050629,0.4896142651253351,-0.2509035601323018,-0.9283041365586188,-0.2677516127208054,0,0.0
143,M15002,M,-0.7024092752447672,-1.082161658928474,1.6658090954910327,-1.1885554809967622,0.8334359260487875,0,0,0,0,0,0,2026-01-01 23:40:00,-0.3797523836837068,-1.9799065307401256,0.2541878734497342,1.2862091710439865,-0.0947762787260366,-0.4059411683900581,-0.6482667128478287,0,0.0
144,H29557,H,-0.7024092752447672,-1.082161658928474,-0.827620292069049,1.0607600635683698,0.8805679695961939,0,0,0,0,0,0,2026-01-01 23:50:00,-0.3797523836837068,-0.8779065536256372,0.2685625764667412,-1.1479138701162206,-0.1341726386155452,-6.277778700970697,0.5640636662529896,0,0.0
145,M15004,M,-0.7024092752447672,-1.082161658928474,-0.935153634928783,0.2437441034348464,0.9591213755085378,0,0,0,0,0,0,2026-01-02 00:00:00,-0.3797523836837068,-0.2279381843195538,0.2925204148284194,-0.2637705233270869,-0.3033718180317279,-16.688085102996887,0.1244150089330614,0,0.0
146,L47325,L,-0.7524053088724167,-1.082161658928474,-0.1152118956233113,-0.6438781742410797,1.0062534190559442,0,0,0,0,0,0,2026-01-02 00:10:00,-0.3297563500560572,0.0741824250047915,0.3068951178454264,0.6967802731845638,-0.3174807237218675,-1.2230743763116367,-0.320935614676266,0,0.0
147,H29560,H,-0.7524053088724167,-1.082161658928474,0.5501506633212927,-0.3917127544467824,1.0376747814208818,0,0,0,0,0,0,2026-01-02 00:20:00,-0.3297563500560572,-0.215501031690308,0.3164782531900977,0.423896524175572,-0.1276908555010997,-0.6981009553031938,-0.1922351682507642,0,0.0
148,L47327,L,-0.8024013425000663,-1.082161658928474,-0.1017702277658446,0.0117519172240932,1.1162281873332258,0,0,0,0,0,0,2026-01-02 00:30:00,-0.2797603164284076,-0.0011959952925813,0.340436091551776,-0.0127174742388148,-0.1716706249274132,-1.204771532162452,0.005553237261669,0,0.0
149,M15008,M,-0.8523973761276875,-1.1495625445340023,-1.0158036420735834,0.8085946437740725,1.1476495496981634,0,0,0,0,0,0,2026-01-02 00:40:00,-0.2971651684063148,-0.8213733841068946,0.3500192268964472,-0.929530116193488,-0.2123038738526074,72.74035562065491,0.3765021364345569,0,0.0
150,L47329,L,-0.8024013425000663,-1.1495625445340023,-0.3840452527726463,-0.0084213163594508,1.19478159324557,0,0,0,0,0,0,2026-01-02 00:50:00,-0.3471612020339359,0.0032341665699437,0.3643939299134544,0.009680829862496,-0.2299297725841191,-1.8663100653231752,-0.0038369723827497,0,0.0
151,L47330,L,-0.8024013425000663,-1.1495625445340023,-0.7268077831380484,0.2740039538101625,1.2262029556105074,0,0,0,0,0,0,2026-01-02 01:00:00,-0.3471612020339359,-0.1991482062398244,0.3739770652581256,-0.3149846823543876,-0.2357129521502894,-4.207889074361495,0.1230812999864248,0,0.0
152,M15011,M,-0.8024013425000663,-1.2169634301395695,-0.45125359205998,-0.240413502570204,1.2576243179754452,0,0,0,0,0,0,2026-01-02 01:10:00,-0.4145620876395032,0.1084874566145257,0.3835602006027969,0.2925744407397037,-0.2906815098588749,-2.217715528577252,-0.1064895964558877,0,0.0
153,M15012,M,-0.8024013425000663,-1.2169634301395695,0.3619673133167582,0.1025314683500401,1.3047563615228517,0,0,0,0,0,0,2026-01-02 01:20:00,-0.4145620876395032,0.0371130401290862,0.3979349036198039,-0.1247770474205115,-0.0500219258899971,-0.8935335071852312,0.0444869011153496,0,0.0
154,L47333,L,-0.8024013425000663,-1.2169634301395695,2.149709138359836,-1.3095948824980248,1.3518884050702578,0,0,0,0,0,0,2026-01-02 01:30:00,-0.4145620876395032,-2.81524808645528,0.4123096066368108,1.5937290802980228,0.0345275776584866,-0.3863732734297126,-0.5568269649507045,0,0.0
155,L47334,L,-0.8024013425000663,-1.2169634301395695,-0.0143993866923107,-0.3816261376550104,1.3833097674351955,0,0,0,0,0,0,2026-01-02 01:40:00,-0.4145620876395032,0.0054951823279874,0.4218927419814822,0.464425053511557,-0.2064161059103522,-1.2347429716540286,-0.1601244382368718,0,0.0
156,H29569,H,-0.8024013425000663,-1.2169634301395695,2.455507082117204,-2.035831291505601,1.414731129800133,0,0,0,0,0,0,2026-01-02 01:50:00,-0.4145620876395032,-4.9989981542878175,0.4314758773261534,2.477532231696126,-0.0369915704455799,-0.3521808525404413,-0.8430881874927858,0,0.0
157,M15016,M,-0.8024013425000663,-1.284364315745098,-0.2361869063405121,0.6068623079386347,1.493284535712477,0,0,0,0,0,0,2026-01-02 02:00:00,-0.4819629732450315,-0.1433329310866893,0.4554337156878317,-0.7794322928870955,-0.0445611441869129,-1.6815164945544578,0.2433987373868737,0,0.02
